genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.970	HMPREF0623_0986	lysS	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	6.1.1.6	Lysine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.974	HMPREF0623_0990	hpt	Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8)	2.4.2.8	Hypoxanthine phosphoribosyltransferase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.974	HMPREF0623_0990	hpt	Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8)	2.4.2.8	Hypoxanthine phosphoribosyltransferase	00983	Drug metabolism - other enzymes
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.983	HMPREF0623_0998	ldh	L-lactate dehydrogenase (EC 1.1.1.27)	1.1.1.27	L-lactate dehydrogenase	00010	Glycolysis / Gluconeogenesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.983	HMPREF0623_0998	ldh	L-lactate dehydrogenase (EC 1.1.1.27)	1.1.1.27	L-lactate dehydrogenase	00270	Cysteine and methionine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.983	HMPREF0623_0998	ldh	L-lactate dehydrogenase (EC 1.1.1.27)	1.1.1.27	L-lactate dehydrogenase	00620	Pyruvate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.983	HMPREF0623_0998	ldh	L-lactate dehydrogenase (EC 1.1.1.27)	1.1.1.27	L-lactate dehydrogenase	00640	Propanoate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.988	HMPREF0623_1003	alr	Alanine racemase (EC 5.1.1.1)	5.1.1.1	Alanine racemase	00473	D-Alanine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.989	HMPREF0623_1004	acpS	Holo-[acyl-carrier-protein] synthase (EC 2.7.8.7)	2.7.8.7	Holo-[acyl-carrier-protein] synthase	00770	Pantothenate and CoA biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.991	HMPREF0623_1006	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10)	6.3.2.10	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	00300	Lysine biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.991	HMPREF0623_1006	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10)	6.3.2.10	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	00550	Peptidoglycan biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.999	HMPREF0623_1014	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)	2.5.1.7	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	00520	Amino sugar and nucleotide sugar metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.999	HMPREF0623_1014	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)	2.5.1.7	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	00550	Peptidoglycan biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1000	HMPREF0623_1015	pyrG	CTP synthase (EC 6.3.4.2)	6.3.4.2	CTP synthase	00240	Pyrimidine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1001	HMPREF0623_1016	rpoE	DNA-directed RNA polymerase delta subunit (EC 2.7.7.6)	2.7.7.6	DNA-directed RNA polymerase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1001	HMPREF0623_1016	rpoE	DNA-directed RNA polymerase delta subunit (EC 2.7.7.6)	2.7.7.6	DNA-directed RNA polymerase	00240	Pyrimidine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1006	HMPREF0623_1021		Sugar kinase and transcription regulator (EC 2.7.1.-)	2.7.1.-	Phosphotransferases with an alcohol group as acceptor	00540	Lipopolysaccharide biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1006	HMPREF0623_1021		Sugar kinase and transcription regulator (EC 2.7.1.-)	2.7.1.-	Phosphotransferases with an alcohol group as acceptor	00900	Terpenoid backbone biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1012	HMPREF0623_1027		Phosphoglycolate phosphatase (EC 3.1.3.18)	3.1.3.18	Phosphoglycolate phosphatase	00630	Glyoxylate and dicarboxylate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1013	HMPREF0623_1028		Type 2 NADH dehydrogenase (EC 1.6.99.3)	1.6.99.3	NADH dehydrogenase	00190	Oxidative phosphorylation
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1016	HMPREF0623_1031	dltC	D-alanine--poly(phosphoribitol) ligase ACP subunit (EC 6.1.1.13)	6.1.1.13	D-alanine--poly(phosphoribitol) ligase	00473	D-Alanine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1018	HMPREF0623_1033	dltA	D-alanine--poly(phosphoribitol) ligase subunit 1 (EC 6.1.1.13)	6.1.1.13	D-alanine--poly(phosphoribitol) ligase	00473	D-Alanine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1034	HMPREF0623_1049	rfaG	Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	00051	Fructose and mannose metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1034	HMPREF0623_1049	rfaG	Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	00512	O-Glycan biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1034	HMPREF0623_1049	rfaG	Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	00513	High-mannose type N-glycan biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1034	HMPREF0623_1049	rfaG	Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	00522	Biosynthesis of 12-, 14- and 16-membered macrolides
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1034	HMPREF0623_1049	rfaG	Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	00540	Lipopolysaccharide biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1034	HMPREF0623_1049	rfaG	Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	00550	Peptidoglycan biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1034	HMPREF0623_1049	rfaG	Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	00561	Glycerolipid metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1034	HMPREF0623_1049	rfaG	Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	00563	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1034	HMPREF0623_1049	rfaG	Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	00600	Sphingolipid metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1034	HMPREF0623_1049	rfaG	Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	00601	Glycosphingolipid biosynthesis - lacto and neolacto series
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1034	HMPREF0623_1049	rfaG	Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	00603	Glycosphingolipid biosynthesis - globo series
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1034	HMPREF0623_1049	rfaG	Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	00604	Glycosphingolipid biosynthesis - ganglio series
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1034	HMPREF0623_1049	rfaG	Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	00906	Carotenoid biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1034	HMPREF0623_1049	rfaG	Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	00908	Zeatin biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1034	HMPREF0623_1049	rfaG	Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	00941	Flavonoid biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1034	HMPREF0623_1049	rfaG	Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	00942	Anthocyanin biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1034	HMPREF0623_1049	rfaG	Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	00944	Flavone and flavonol biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1034	HMPREF0623_1049	rfaG	Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	00945	Stilbenoid, diarylheptanoid and gingerol biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1034	HMPREF0623_1049	rfaG	Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	00965	Betalain biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1034	HMPREF0623_1049	rfaG	Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	01051	Biosynthesis of ansamycins
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1034	HMPREF0623_1049	rfaG	Bactoprenol glucosyl transferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	01057	Biosynthesis of type II polyketide products
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1043	HMPREF0623_1059	fumC	Fumarate hydratase class II (EC 4.2.1.2)	4.2.1.2	Fumarate hydratase	00020	Citrate cycle (TCA cycle)
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1043	HMPREF0623_1059	fumC	Fumarate hydratase class II (EC 4.2.1.2)	4.2.1.2	Fumarate hydratase	00720	Reductive carboxylate cycle (CO2 fixation)
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1044	HMPREF0623_1060	sfcA	Malolactic enzyme (EC 1.-.-.-)	1.-.-.-	Oxidoreductases.	00231	Puromycin biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1044	HMPREF0623_1060	sfcA	Malolactic enzyme (EC 1.-.-.-)	1.-.-.-	Oxidoreductases.	00592	alpha-Linolenic acid metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1044	HMPREF0623_1060	sfcA	Malolactic enzyme (EC 1.-.-.-)	1.-.-.-	Oxidoreductases.	00633	Trinitrotoluene degradation
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1044	HMPREF0623_1060	sfcA	Malolactic enzyme (EC 1.-.-.-)	1.-.-.-	Oxidoreductases.	00780	Biotin metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1044	HMPREF0623_1060	sfcA	Malolactic enzyme (EC 1.-.-.-)	1.-.-.-	Oxidoreductases.	00860	Porphyrin and chlorophyll metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1044	HMPREF0623_1060	sfcA	Malolactic enzyme (EC 1.-.-.-)	1.-.-.-	Oxidoreductases.	00950	Isoquinoline alkaloid biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1044	HMPREF0623_1060	sfcA	Malolactic enzyme (EC 1.-.-.-)	1.-.-.-	Oxidoreductases.	00981	Insect hormone biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1044	HMPREF0623_1060	sfcA	Malolactic enzyme (EC 1.-.-.-)	1.-.-.-	Oxidoreductases.	01057	Biosynthesis of type II polyketide products
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1048	HMPREF0623_1064		Haloacid dehalogenase, type II (EC 3.8.1.2)	3.8.1.2	(S)-2-haloacid dehalogenase	00361	gamma-Hexachlorocyclohexane degradation
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1048	HMPREF0623_1064		Haloacid dehalogenase, type II (EC 3.8.1.2)	3.8.1.2	(S)-2-haloacid dehalogenase	00625	Tetrachloroethene degradation
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1049	HMPREF0623_1065	glpK	Glycerol kinase (EC 2.7.1.30)	2.7.1.30	Glycerol kinase	00561	Glycerolipid metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1050	HMPREF0623_1066	glpO	Alpha-glycerophosphate oxidase (EC 1.1.3.21)	1.1.3.21	Glycerol-3-phosphate oxidase	00564	Glycerophospholipid metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1069	HMPREF0623_1085		Alpha-glucosidase (EC 3.2.1.20)	3.2.1.20	Alpha-glucosidase	00052	Galactose metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1069	HMPREF0623_1085		Alpha-glucosidase (EC 3.2.1.20)	3.2.1.20	Alpha-glucosidase	00500	Starch and sucrose metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1072	HMPREF0623_1088	luxS	S-ribosylhomocysteine lyase (EC 4.4.1.21) @ Autoinducer-2 production protein LuxS	4.4.1.21	S-ribosylhomocysteine lyase	00270	Cysteine and methionine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1079	HMPREF0623_1095	ndk2	Nucleoside diphosphate kinase (EC 2.7.4.6)	2.7.4.6	Nucleoside-diphosphate kinase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1079	HMPREF0623_1095	ndk2	Nucleoside diphosphate kinase (EC 2.7.4.6)	2.7.4.6	Nucleoside-diphosphate kinase	00240	Pyrimidine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1085	HMPREF0623_1101		Guanine deaminase (EC 3.5.4.3)	3.5.4.3	Guanine deaminase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1093	HMPREF0623_1109		Myo-inositol 2-dehydrogenase (EC 1.1.1.18)	1.1.1.18	Inositol 2-dehydrogenase	00521	Streptomycin biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1093	HMPREF0623_1109		Myo-inositol 2-dehydrogenase (EC 1.1.1.18)	1.1.1.18	Inositol 2-dehydrogenase	00562	Inositol phosphate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1100	HMPREF0623_1116		GTP pyrophosphokinase (EC 2.7.6.5)	2.7.6.5	GTP diphosphokinase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1114	HMPREF0623_1130	pyrF	Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)	4.1.1.23	Orotidine-5'-phosphate decarboxylase	00240	Pyrimidine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1121	HMPREF0623_1136		4-carboxymuconolactone decarboxylase (EC 4.1.1.44)	4.1.1.44	4-carboxymuconolactone decarboxylase	00362	Benzoate degradation via hydroxylation
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1128	HMPREF0623_1143	rbsK2	Ribokinase (EC 2.7.1.15)	2.7.1.15	Ribokinase	00030	Pentose phosphate pathway
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1134	HMPREF0623_1149		Cellulose synthase catalytic subunit [UDP-forming] (EC 2.4.1.12)	2.4.1.12	Cellulose synthase (UDP-forming)	00500	Starch and sucrose metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1137	HMPREF0623_1152		Alpha-ribazole-5'-phosphate phosphatase (EC 3.1.3.73)	3.1.3.73	Adenosylcobalamin/alpha-ribazole phosphatase	00860	Porphyrin and chlorophyll metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1140	HMPREF0623_1155	patB	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00250	Alanine, aspartate and glutamate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1140	HMPREF0623_1155	patB	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00270	Cysteine and methionine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1140	HMPREF0623_1155	patB	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00330	Arginine and proline metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1140	HMPREF0623_1155	patB	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00350	Tyrosine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1140	HMPREF0623_1155	patB	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00360	Phenylalanine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1140	HMPREF0623_1155	patB	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00400	Phenylalanine, tyrosine and tryptophan biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1140	HMPREF0623_1155	patB	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00401	Novobiocin biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1140	HMPREF0623_1155	patB	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00710	Carbon fixation in photosynthetic organisms
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1140	HMPREF0623_1155	patB	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00950	Isoquinoline alkaloid biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1140	HMPREF0623_1155	patB	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00960	Tropane, piperidine and pyridine alkaloid biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1144	HMPREF0623_1159	eno	Enolase (EC 4.2.1.11)	4.2.1.11	Phosphopyruvate hydratase	00010	Glycolysis / Gluconeogenesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1144	HMPREF0623_1159	eno	Enolase (EC 4.2.1.11)	4.2.1.11	Phosphopyruvate hydratase	00680	Methane metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1151	HMPREF0623_1165	dacA	D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)	3.4.16.4	Serine-type D-Ala-D-Ala carboxypeptidase	00550	Peptidoglycan biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1155	HMPREF0623_1169	guaB	Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) / CBS domain	1.1.1.205	IMP dehydrogenase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1155	HMPREF0623_1169	guaB	Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) / CBS domain	1.1.1.205	IMP dehydrogenase	00983	Drug metabolism - other enzymes
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1186	HMPREF0623_1202	xynB	Xylan 1,4-beta-xylosidase (EC 3.2.1.37)	3.2.1.37	Xylan 1,4-beta-xylosidase	00500	Starch and sucrose metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1186	HMPREF0623_1202	xynB	Xylan 1,4-beta-xylosidase (EC 3.2.1.37)	3.2.1.37	Xylan 1,4-beta-xylosidase	00520	Amino sugar and nucleotide sugar metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1189	HMPREF0623_1205	xylB	Xylulose kinase (EC 2.7.1.17)	2.7.1.17	Xylulokinase	00040	Pentose and glucuronate interconversions
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1190	HMPREF0623_1206	xylA	Xylose isomerase (EC 5.3.1.5)	5.3.1.5	Xylose isomerase	00040	Pentose and glucuronate interconversions
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1190	HMPREF0623_1206	xylA	Xylose isomerase (EC 5.3.1.5)	5.3.1.5	Xylose isomerase	00051	Fructose and mannose metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1193	HMPREF0623_1209	galM3	Aldose 1-epimerase (EC 5.1.3.3)	5.1.3.3	Aldose 1-epimerase	00010	Glycolysis / Gluconeogenesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1211	HMPREF0623_1226	lpd	Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00010	Glycolysis / Gluconeogenesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1211	HMPREF0623_1226	lpd	Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00020	Citrate cycle (TCA cycle)
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1211	HMPREF0623_1226	lpd	Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00260	Glycine, serine and threonine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1211	HMPREF0623_1226	lpd	Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00280	Valine, leucine and isoleucine degradation
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1211	HMPREF0623_1226	lpd	Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4)	1.8.1.4	Dihydrolipoyl dehydrogenase	00620	Pyruvate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1212	HMPREF0623_1227	aceF	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)	2.3.1.12	Dihydrolipoyllysine-residue acetyltransferase	00010	Glycolysis / Gluconeogenesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1212	HMPREF0623_1227	aceF	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)	2.3.1.12	Dihydrolipoyllysine-residue acetyltransferase	00020	Citrate cycle (TCA cycle)
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1212	HMPREF0623_1227	aceF	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)	2.3.1.12	Dihydrolipoyllysine-residue acetyltransferase	00620	Pyruvate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1213	HMPREF0623_1228	pdhB	Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1)	1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring)	00010	Glycolysis / Gluconeogenesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1213	HMPREF0623_1228	pdhB	Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1)	1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring)	00020	Citrate cycle (TCA cycle)
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1213	HMPREF0623_1228	pdhB	Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1)	1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring)	00620	Pyruvate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1213	HMPREF0623_1228	pdhB	Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1)	1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring)	00650	Butanoate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1214	HMPREF0623_1229	pdhA	Pyruvate dehydrogenase E1 component alpha subunit (EC 1.2.4.1)	1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring)	00010	Glycolysis / Gluconeogenesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1214	HMPREF0623_1229	pdhA	Pyruvate dehydrogenase E1 component alpha subunit (EC 1.2.4.1)	1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring)	00020	Citrate cycle (TCA cycle)
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1214	HMPREF0623_1229	pdhA	Pyruvate dehydrogenase E1 component alpha subunit (EC 1.2.4.1)	1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring)	00620	Pyruvate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1214	HMPREF0623_1229	pdhA	Pyruvate dehydrogenase E1 component alpha subunit (EC 1.2.4.1)	1.2.4.1	Pyruvate dehydrogenase (acetyl-transferring)	00650	Butanoate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1217	HMPREF0623_1232	bglA3	6-phospho-beta-glucosidase (EC 3.2.1.86)	3.2.1.86	6-phospho-beta-glucosidase	00010	Glycolysis / Gluconeogenesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1225	HMPREF0623_1240	gnd3	6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	1.1.1.44	Phosphogluconate dehydrogenase (decarboxylating)	00030	Pentose phosphate pathway
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1225	HMPREF0623_1240	gnd3	6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	1.1.1.44	Phosphogluconate dehydrogenase (decarboxylating)	00480	Glutathione metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1227	HMPREF0623_1242	gntK2	Gluconokinase (EC 2.7.1.12)	2.7.1.12	Gluconokinase	00030	Pentose phosphate pathway
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1228	HMPREF0623_1243		D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	1.1.1.95	Phosphoglycerate dehydrogenase	00260	Glycine, serine and threonine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.1228	HMPREF0623_1243		D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	1.1.1.95	Phosphoglycerate dehydrogenase	00680	Methane metabolism
